datetime_str,datetime_jd,Sun_solar_term,Zodiac_signs,Zodiac_degree,Sun_RA,Moon_RA,Mars_RA,Mercury_RA,Jupiter_RA,Venus_RA,Saturn_RA,Neptune_RA,Uranus_RA,Pluto_RA,Sun_DEC,Moon_DEC,Mars_DEC,Mercury_DEC,Jupiter_DEC,Venus_DEC,Saturn_DEC,Neptune_DEC,Uranus_DEC,Pluto_DEC,Sun_ObsEclLon,Moon_ObsEclLon,Mars_ObsEclLon,Mercury_ObsEclLon,Jupiter_ObsEclLon,Venus_ObsEclLon,Saturn_ObsEclLon,Neptune_ObsEclLon,Uranus_ObsEclLon,Pluto_ObsEclLon,Sun_ObsEclLat,Moon_ObsEclLat,Mars_ObsEclLat,Mercury_ObsEclLat,Jupiter_ObsEclLat,Venus_ObsEclLat,Saturn_ObsEclLat,Neptune_ObsEclLat,Uranus_ObsEclLat,Pluto_ObsEclLat,Sun_illumination,Moon_illumination,Mars_illumination,Mercury_illumination,Jupiter_illumination,Venus_illumination,Saturn_illumination,Neptune_illumination,Uranus_illumination,Pluto_illumination,Sun_AZ,Moon_AZ,Mars_AZ,Mercury_AZ,Jupiter_AZ,Venus_AZ,Saturn_AZ,Neptune_AZ,Uranus_AZ,Pluto_AZ,Sun_EL,Moon_EL,Mars_EL,Mercury_EL,Jupiter_EL,Venus_EL,Saturn_EL,Neptune_EL,Uranus_EL,Pluto_EL,targetname,e,q,incl,Omega,w,Tp_jd,n,M,nu,a,Q,P
1979-11-24 19:19:04,2444202.3049074076,First_month_midpoint_小雪,Sagittarius,1.9153602000000092,240.12006,307.61704,155.19124,230.14079,160.91898,265.13783,176.81724,229.90856,259.04232,205.66685,-20.6036,-16.02135,12.57474,-16.48508,9.10854,-24.44162,3.55408,-18.06052,-21.71134,7.32927,241.9153602,305.6866365,152.158631,231.7677242,158.6670146,265.2850957,175.3818847,231.9560967,259.5366558,200.7252084,0.0011927,2.8466418,2.1105046,1.8612522,0.9645034,-1.0743852,1.996056,0.2815053,1.3444424,16.7340719,100.0,28.03458,,9.03671,,92.13947,,,,,104.452523,133.691732,344.547473,97.03446,353.260471,116.47853,26.018275,98.678164,111.708816,58.02329,20.545486,-36.995187,53.482728,28.350689,57.915864,0.32228,61.056678,29.022943,4.345607,39.735487,Moon (301),0.0294098116075327,0.002474846625935015,5.031737520695615,154.1519368867397,199.3439704811137,2444205.737018989,13.34759985364129,314.1895479579301,311.7103426608185,0.002549836847242358,0.0026248270685497,26.97114117500236
1979-11-23 23:40:30,2444201.486458333,First_month_midpoint_小雪,Sagittarius,1.0860989999999902,239.25243,296.16164,154.84589,230.87825,160.84321,264.02123,176.76068,229.85722,259.01047,205.64141,-20.43798,-17.8616,12.68399,-16.87323,9.13515,-24.37384,3.5749,-18.04753,-21.70885,7.33403,241.086099,294.5713348,151.8045276,232.5497344,158.5875049,264.2663138,175.3216305,231.9055692,259.5070094,200.6988223,0.0002776,3.3510407,2.0907902,1.6645467,0.9610239,-1.0448784,1.9927142,0.2815347,1.3446808,16.729065,100.0,20.38355,,6.27628,,92.26819,,,,,78.19839,99.120962,288.069583,16.072668,287.507221,100.069531,290.444898,8.522399,93.750857,320.001269,80.306411,27.453605,9.146133,83.896086,15.99815,58.054933,32.545341,85.247373,62.362661,52.143013,Moon (301),0.03106289457300696,0.002477773009959913,5.024916336283812,154.2062786031732,194.8979907328269,2444205.424792231,13.28993546426812,307.6597966606746,304.7746912149702,0.002557207269782493,0.002636641529605074,27.08816765648796
1979-11-19 22:17:20,2444197.428703704,Beginning_of_Winter_立冬,Scorpio,26.9867553,234.99322,238.80643,153.09548,235.73857,160.44541,258.50894,176.46903,229.60222,258.85465,205.51304,-19.55254,-14.99015,13.23899,-19.27929,9.2769,-23.91406,3.68384,-17.98252,-21.69627,7.36001,236.9867553,239.5511765,150.011469,237.6097395,158.169684,259.2169556,175.0104829,231.6541827,259.3615088,200.5649103,0.0006553,5.2453583,1.9989488,0.4257528,0.9450117,-0.8897948,1.9770406,0.2820175,1.34618,16.7055427,100.0,0.26075,,0.04401,,92.89311,,,,,89.425392,82.777673,300.561215,89.180979,301.850683,102.718985,310.743617,83.263333,99.952741,2.410274,61.263129,56.536052,28.263125,60.518364,36.414128,40.547693,52.063607,65.850525,39.803578,59.83936,Moon (301),0.04174710189418993,0.002479988855018571,5.002828260301345,154.9206260563539,179.3355526804631,2444204.329603699,13.0532118342067,269.9210905155494,265.1431168452567,0.002588031677149941,0.002696074499281311,27.57941911710949
1979-11-16 15:21:26,2444194.139884259,Beginning_of_Winter_立冬,Scorpio,23.668752299999994,231.58189,198.63337,151.62547,239.85499,160.09504,254.07291,176.21823,229.39476,258.73086,205.40608,-18.76241,-3.52519,13.70123,-21.25338,9.40308,-23.39669,3.77888,-17.92925,-21.68598,7.38395,233.6687523,198.2437666,148.50958,241.8015945,157.801409,255.1224978,174.7424775,231.4494848,259.245912,200.4524816,0.0018501,4.0400864,1.9273724,-0.6848879,0.9325084,-0.7578236,1.9648228,0.2824749,1.3475335,16.6879832,100.0,9.40121,,5.03644,,93.38146,,,,,129.206605,97.687696,61.063403,137.661398,69.707062,152.528821,82.148731,126.952701,156.685153,89.996686,-29.2615,-9.291351,25.33934,-33.046378,20.446236,-38.795802,8.471311,-28.213435,-42.179796,-19.752068,Moon (301),0.05207234602618845,0.002437950583666185,5.030413400999241,155.5606455376686,182.0385611569523,2444204.43208201,13.17641333171713,224.3857483418352,220.4009093388929,0.002571874101832604,0.002705797619999024,27.32154729340791
1979-11-14 02:21:22,2444191.598171296,Beginning_of_Winter_立冬,Scorpio,21.10578369999999,228.96837,168.05528,150.45287,242.2158,159.80618,250.66981,176.01512,229.23412,258.63701,205.32162,-18.11261,6.23766,14.06435,-22.45444,9.5072,-22.91326,3.85631,-17.88793,-21.67808,7.40419,231.1057837,166.2977262,147.3151253,244.1836568,157.4978577,251.9580355,174.5253668,231.2914858,259.1585568,200.3633921,-1.81e-05,1.0221633,1.8713366,-1.4412767,0.9225874,-0.6548711,1.9554122,0.2830373,1.3486028,16.6754263,100.0,28.83107,,13.25316,,93.74815,,,,,273.515627,275.288759,276.435783,267.618523,275.2727,266.882282,276.167881,274.096855,318.53005,293.150007,60.97262,-3.825048,-22.787884,73.948346,-12.624195,81.759662,4.405763,61.161135,88.642245,28.968796,Moon (301),0.06155274433518479,0.002390972186038381,5.060643634479692,155.7469754635131,185.2720886640182,2444204.51841434,13.3636405152258,187.3385165974893,186.501641306043,0.002547796023277373,0.002704619860516366,26.93876714132169
1979-11-13 20:43:39,2444191.3636458335,Beginning_of_Winter_立冬,Scorpio,20.872488000000004,228.73181,166.10621,150.3445,242.38638,159.77917,250.3589,175.99629,229.21947,258.62851,205.31387,-18.05061,7.19579,14.09861,-22.54562,9.51717,-22.86448,3.86364,-17.8841,-21.67732,7.40614,230.872488,164.1418415,147.2046668,244.3554092,157.4694931,251.667572,174.5052478,231.2769992,259.1505577,200.3552054,0.0009758,1.1546693,1.8671287,-1.5017064,0.9219176,-0.6445045,1.9547001,0.2829822,1.3487641,16.674345,100.0,30.36354,,14.12219,,93.78218,,,,,95.075944,342.972928,324.553461,104.227384,333.728097,106.748642,2.440489,95.024398,108.049366,48.115981,39.587977,58.809625,45.975685,28.324641,54.467863,21.32768,63.328086,39.096483,13.684081,47.602374,Moon (301),0.06227582311505523,0.002387462240438184,5.062744583079713,155.751348084855,185.4721437574457,2444204.521426199,13.3776451005818,183.9798839501549,183.5203699429533,0.002546017580957729,0.002704572921477273,26.91056589506501
1979-11-13 19:05:03,2444191.295173611,Beginning_of_Winter_立冬,Scorpio,20.80383359999999,228.66228,165.68148,150.31325,242.43346,159.77136,250.26768,175.99081,229.21517,258.62601,205.3116,-18.03224,7.44239,14.10852,-22.57132,9.52007,-22.85001,3.86577,-17.88297,-21.6771,7.40671,230.8038336,163.6579745,147.1727975,244.4028663,157.4612543,251.5822902,174.4993618,231.2727063,259.1481871,200.352779,0.0013388,1.2195804,1.8659353,-1.5189583,0.9217231,-0.6414304,1.954486,0.2829789,1.3488023,16.6740148,100.0,30.69811,,14.37762,,93.79191,,,,,102.75717,28.419547,0.194922,111.685312,17.240926,114.812071,46.635816,102.789461,117.214609,67.372205,17.130243,56.180507,53.121338,6.589496,56.363832,0.065556,53.313721,16.584161,-7.381282,28.199886,Moon (301),0.06247782423652874,0.002386486363060487,5.06332286165908,155.7523377765402,185.5285709817769,2444204.522348344,13.38152641642825,183.000211900642,182.652672092467,0.002545525241701138,0.002704564120341789,26.9027604771631
1979-11-09 16:39:25,2444187.194039352,Beginning_of_Winter_立冬,Scorpio,16.6795396,224.50338,116.25893,148.36702,243.77489,159.27459,244.83824,175.64768,228.95661,258.47863,205.17272,-16.90452,18.49158,14.70439,-23.64734,9.70067,-21.90425,3.99826,-17.81589,-21.66427,7.44272,226.6795396,114.5566894,145.1963384,245.8109919,156.9388828,246.476214,174.1318923,231.0172824,259.0106257,200.2050528,0.0015866,-2.7140836,1.7804166,-2.3552922,0.9067341,-0.4691359,1.9401729,0.2834872,1.3507719,16.6557422,100.0,68.92338,,30.33814,,94.36237,,,,,115.865608,9.285059,48.878135,132.99822,61.702446,132.310506,76.236076,118.965333,143.240496,85.081537,-14.962953,48.301183,36.763546,-25.663583,31.62691,-27.566693,20.360007,-18.136224,-36.209667,-7.900691,Moon (301),0.06544838726141938,0.002378902487253888,5.065697412025229,155.7996721028439,190.6273835580523,2444178.059251248,13.38171400760868,122.2391219191338,128.305723970702,0.002545501452063013,0.002712100416872139,26.90238334157405
1979-11-06 11:38:32,2444183.9850925924,Second_october_霜降,Scorpio,13.456625500000001,221.289,72.96437,146.79872,243.00645,158.86155,240.64197,175.36697,228.75503,258.36676,205.06209,-15.96582,17.95467,15.17534,-23.89013,9.85124,-21.04196,4.10755,-17.7633,-21.65428,7.47345,223.4566255,73.4863379,143.6097453,245.1615783,156.5044459,242.4793244,173.8308325,230.8180672,258.9061689,200.0865027,0.0011115,-4.5320407,1.7148561,-2.7196751,0.8952263,-0.3327639,1.9293463,0.2839639,1.3523973,16.6430387,100.0,93.18729,,41.94169,,94.79127,,,,,195.015998,48.529978,84.539874,215.461465,95.238184,215.301154,112.538692,204.281981,229.29667,157.211955,-50.24575,32.548764,-28.936928,-34.263494,-38.31702,-37.850819,-50.62657,-46.209787,-26.3074,-73.741392,Moon (301),0.06207544569892995,0.00241466802316267,5.049027909165522,156.1878888314452,200.4657693428322,2444178.695664614,13.15641243796651,69.58989603131171,76.42554897129278,0.002574480017704676,0.002734292012246682,27.36308258025717
1979-11-02 15:53:04,2444180.1618518517,Second_october_霜降,Scorpio,9.629219799999987,217.51177,17.42235,144.88017,240.56168,158.3432,235.7121,175.01974,228.5167,258.23806,204.92862,-14.78898,4.51771,15.74053,-23.63882,10.04081,-19.88359,4.24389,-17.7007,-21.64244,7.51289,219.6292198,17.5101491,141.6765732,242.9140601,155.9595711,237.7203855,173.4583377,230.5825271,258.7860166,199.9428387,0.001629,-2.6641652,1.6396119,-2.8941597,0.8822013,-0.1687937,1.9171813,0.2847116,1.3545765,16.6298978,100.0,96.28599,,53.49059,,95.28396,,,,,120.248382,280.549504,58.678349,145.19038,71.126728,138.030156,83.577788,130.343919,163.094169,91.980179,-25.489905,13.136675,24.896645,-34.959193,16.569406,-35.150632,4.012154,-31.961578,-43.929442,-24.772658,Moon (301),0.05640203506279622,0.002432533468311598,5.069390448755545,156.8176538991404,208.1041673017081,2444179.234091678,13.12997879083044,12.18147141478056,13.64571617841937,0.002577934203655773,0.002723334938999948,27.41817071718444
1979-11-02 01:32:20,2444179.5641203704,Second_october_霜降,Scorpio,9.02915329999999,216.92271,10.63546,144.57268,240.06387,158.2589,234.94688,174.96381,228.47952,258.2184,204.90749,-14.60038,1.6689,15.8287,-23.5563,10.07136,-19.6911,4.26578,-17.69099,-21.64066,7.51934,219.0291533,10.1510156,141.3678649,242.4501217,155.871068,236.9756064,173.3983949,230.5459439,258.7678342,199.9201209,1.91e-05,-2.6753201,1.6268819,-2.9032356,0.8799254,-0.1442291,1.9151859,0.2847628,1.3548929,16.6280514,100.0,93.76181,,55.06484,,95.35872,,,,,291.734774,109.421515,284.427726,101.95288,284.44145,350.744531,286.673644,306.393258,91.493796,311.887373,70.651106,-41.683792,-6.858507,85.707162,7.660325,86.910323,25.082846,81.716805,68.936642,47.446244,Moon (301),0.05455064211891621,0.002432868348073216,5.076182179224978,156.8763469687914,208.8710984397892,2444179.289611872,13.16592152420945,3.61415734556152,4.036883363726522,0.002573240256385278,0.002713612164697339,27.34331959506467
1979-10-28 03:16:57,2444174.6367708333,Second_october_霜降,Scorpio,4.104456800000008,212.1316,301.26664,142.01379,235.16084,157.5455,228.71496,174.49424,228.17625,258.06116,204.73291,-12.98671,-17.09299,16.55658,-22.4721,10.3324,-17.97986,4.45181,-17.6107,-21.62566,7.57505,214.1044568,299.5075776,138.8053778,237.8043655,155.1215841,230.8381746,172.8940849,230.2459856,258.6211046,199.7306376,4.73e-05,3.1735093,1.532735,-2.8066135,0.8637443,0.0650216,1.9003995,0.2857467,1.3578843,16.6145658,100.0,46.12303,,65.97275,,95.95621,,,,,275.145188,90.801695,277.186799,266.577057,276.263407,275.11904,277.230224,275.60674,48.062228,294.658835,46.5682,47.945598,-28.713584,70.050568,-12.410037,63.302034,5.361257,62.710082,88.4009,30.761482,Moon (301),0.04213213741675271,0.002434155458087714,5.10822869568644,156.9435824893751,213.9869296208592,2444179.658331219,13.41552598071492,292.6331261736706,288.0896270697456,0.002541222597784111,0.002648289737480508,26.83457961450836
1979-10-27 21:43:25,2444174.405150463,Second_october_霜降,Scorpio,3.8761102999999935,211.91138,298.05988,141.89202,234.90558,157.51119,228.42699,174.47189,228.16227,258.05407,204.72476,-12.90876,-17.15094,16.59124,-22.40525,10.34513,-17.89438,4.46081,-17.60693,-21.62494,7.57779,213.8761103,296.4858603,138.6837169,237.5590536,155.0855694,230.5513178,172.8700911,230.2321039,258.6144054,199.7217547,0.0010688,3.7211764,1.5291044,-2.795347,0.8632034,0.0753944,1.899856,0.2858702,1.3580846,16.6140514,100.0,43.70801,,66.40712,,95.98399,,,,,81.75471,121.686502,319.431794,102.583607,333.554877,95.348231,2.925626,94.909919,108.37912,49.171535,51.902839,-22.978535,40.165421,33.407965,53.511873,38.197911,62.720413,38.364692,12.615031,46.659176,Moon (301),0.04192357612752195,0.00243513045312264,5.107894676369201,156.94669041455,213.6100992279969,2444179.634280632,13.41184883017367,289.8676966613459,285.2726252639903,0.002541687064253197,0.002648243675383754,26.84193689911567
1979-10-27 14:35:57,2444174.108298611,Second_october_霜降,Scorpio,3.5793127000000027,211.62527,292.35257,141.7372,234.57028,157.46722,228.05515,174.4431,228.14412,258.04483,204.71419,-12.80775,-17.5472,16.63471,-22.31701,10.36134,-17.78375,4.47233,-17.60207,-21.62402,7.58129,213.5793127,291.0364665,138.5290859,237.236473,155.0392756,230.1805521,172.8390257,230.2140025,258.6056846,199.7101006,0.0017416,4.2555798,1.5239324,-2.78082,0.862325,0.0882483,1.8990135,0.2859232,1.3582513,16.6133008,100.0,39.29422,,66.95057,,96.01843,,,,,133.002731,232.336989,68.997744,165.291326,80.884015,155.024583,92.90515,155.029502,195.688539,104.07284,-41.1696,-29.380626,6.11901,-43.71932,-5.374425,-45.976427,-18.801432,-46.176883,-44.202653,-47.653452,Moon (301),0.04168734981345532,0.002436616968531007,5.107286326756422,156.9531262322176,212.9796488792337,2444179.593611116,13.40453345012513,286.4719450436482,281.8274242961631,0.002542611712426729,0.002648606456322451,26.85658559766132
1979-10-23 09:51:07,2444169.910497685,First_october_寒露,Libra,29.391763999999995,207.60669,234.487,139.48254,229.56961,156.82204,222.85353,174.02538,227.89044,257.91923,204.56402,-11.36069,-14.03889,17.24959,-20.87569,10.59706,-16.15805,4.63907,-17.53439,-21.61158,7.63276,209.391764,235.2443631,136.2865049,232.3704776,154.3619615,224.9495597,172.389898,229.9628256,258.4884268,199.5456886,0.0007946,5.2552775,1.4457016,-2.5213038,0.8490278,0.2614177,1.8872101,0.2867889,1.3609651,16.6049229,100.0,5.22113,,73.66927,,96.49482,,,,,230.738051,246.008268,94.624467,237.31347,129.958294,237.572321,190.905071,239.330869,248.995367,250.808326,-40.37142,-17.559411,-60.294542,-17.968288,-72.185428,-25.888121,-71.780799,-21.14101,5.779733,-54.132874,Moon (301),0.04076519411839413,0.00247298725878627,5.099708322014998,157.3872574563775,192.4318663347461,2444178.217233787,13.12883960428085,250.9421940865033,246.6033344806283,0.002578083326025078,0.002683179393263886,27.42054978587878
1979-10-22 05:58:49,2444168.7491782405,First_october_寒露,Libra,28.234915599999994,206.50375,219.86077,138.84699,228.11491,156.63814,221.4302,173.90735,227.82114,257.88584,204.52237,-10.95148,-10.6661,17.41855,-20.41303,10.66411,-15.68668,4.68632,-17.51584,-21.60821,7.64755,208.2349156,220.5257684,135.6568101,230.9342255,154.169099,223.5027251,172.2630368,229.8942722,258.4573306,199.499984,0.0001128,4.6323799,1.4241816,-2.4315197,0.8454007,0.3081117,1.8840666,0.2870441,1.3617551,16.6031,100.0,1.31343,,75.24902,,96.62197,,,,,261.853062,266.963665,263.659599,259.298067,262.299525,262.379519,263.537722,262.466741,265.473059,278.355384,8.798641,20.960419,-63.77198,31.496917,-45.2702,24.061194,-27.178843,30.45222,58.958695,-0.123622,Moon (301),0.04166770938474825,0.002478342200079652,5.105350456865432,157.5766548903989,186.879655693702,2444177.825807778,13.06784704061765,241.3879935642829,237.3018638323465,0.002586099022593249,0.002693855845106847,27.54853181867246
1979-10-20 01:41:10,2444166.5702546295,First_october_寒露,Libra,26.069115600000003,204.44758,194.39655,137.64441,225.32775,156.28795,218.77884,173.68368,227.69234,257.82482,204.44428,-10.17354,-2.67078,17.73406,-19.47539,10.79194,-14.77817,4.77622,-17.4812,-21.60192,7.67593,206.0691156,193.9974453,134.4679918,228.1555283,153.8019807,220.78938,172.0225742,229.7667366,258.4003859,199.4140438,0.0003078,3.2134042,1.3851746,-2.244493,0.8389567,0.3952224,1.8784626,0.2876075,1.36331,16.6002154,100.0,1.18778,,77.94922,,96.85534,,,,,299.528325,299.874039,287.516438,7.490521,288.890002,323.166583,292.378765,27.210297,94.350053,324.439317,66.765229,54.280511,-4.32059,86.691849,14.969413,80.155762,32.937208,84.099326,59.527745,53.584117,Moon (301),0.04583758889816506,0.002469123604948977,5.127611403596046,157.8797212013546,180.9349690553777,2444177.349796311,13.05542385433944,219.2685143884909,216.0869163608818,0.002587739336846979,0.002706355068744982,27.57474625232799
1979-10-18 03:35:27,2444164.6496180557,First_october_寒露,Libra,24.1600282,202.64341,172.12187,136.57235,222.81661,155.97328,216.45852,173.48381,227.57994,257.77268,204.37539,-9.4776,4.74525,18.00918,-18.57858,10.90657,-13.95307,4.85671,-17.45089,-21.59647,7.70158,204.1600282,170.604295,133.4113554,225.6224843,153.4722127,218.3960655,171.8075691,229.6553825,258.3517714,199.3379285,1.31e-05,1.2353868,1.3508668,-2.0641024,0.8332761,0.4700157,1.8735993,0.2880546,1.3646592,16.5982016,100.0,8.3816,,80.08023,,97.05444,,,,,277.652256,278.639733,278.698129,273.502622,278.131902,278.687608,279.297327,278.89663,80.323166,297.937987,41.408741,7.844369,-29.338882,62.825096,-9.282115,55.636271,9.040618,66.896374,84.142759,34.712886,Moon (301),0.05245169294473963,0.00243993508398742,5.153369396528803,158.0179784359292,179.1367016276685,2444177.099152996,13.15244213978171,196.2582120407553,194.675526126928,0.002574998093311062,0.002710061102634703,27.3713426125724
1979-10-17 23:29:26,2444164.4787731483,First_october_寒露,Libra,23.9925054,202.4857,170.73272,136.47655,222.59337,155.94519,216.25443,173.46607,227.57013,257.7682,204.36934,-9.4154,5.44109,18.034,-18.49577,10.91693,-13.87867,4.86394,-17.4482,-21.59597,7.70389,203.9925054,169.0582044,133.3170202,225.3957095,153.4428152,218.184566,171.7885174,229.6456362,258.3475302,199.3312488,0.0007315,1.3306957,1.3483372,-2.0467981,0.832925,0.4770451,1.8732714,0.2881541,1.3648242,16.598079,100.0,9.06248,,80.26114,,97.07228,,,,,44.192728,324.192317,303.518962,88.177993,311.845296,75.019878,327.932601,88.463242,103.335469,26.655197,71.967179,56.14327,23.772039,59.127192,42.684777,63.457128,58.045502,54.281295,27.700698,56.361662,Moon (301),0.05313634777335937,0.002436693966092088,5.155612692167598,158.0236500525845,179.0347582424666,2444177.078136016,13.16441164062568,194.1368007947265,192.739967279254,0.00257343701002987,0.002710180053967651,27.34645571922346
1979-10-17 05:43:03,2444163.7382291667,First_october_寒露,Libra,23.25472719999999,201.79051,161.86304,136.05992,221.61092,155.82212,215.36315,173.38816,227.52703,257.74851,204.34271,-9.14426,7.96708,18.13875,-18.13117,10.96159,-13.55404,4.89529,-17.43659,-21.59391,7.71395,203.2547272,159.957254,132.9073263,224.3962951,153.3138407,217.2602049,171.7046369,229.6029231,258.3292174,199.3017213,-6.36e-05,0.2593158,1.3347523,-1.9739594,0.8306198,0.5049279,1.8713407,0.2882641,1.3653013,16.5974233,100.0,13.67246,,81.02098,,97.14685,,,,,265.095019,265.634528,268.16699,262.613033,266.433979,265.577628,267.244314,265.296303,267.975205,281.870338,11.958395,-31.336607,-58.349675,33.065673,-37.971791,25.965408,-19.570451,38.307444,67.010513,7.752677,Moon (301),0.05617394867776308,0.00242213580752749,5.164841556696925,158.0370886747833,178.616597006773,2444176.985864009,13.21940698021205,184.8741234970906,184.3630408082226,0.002566294715148242,0.002710453622768993,27.23268907136902
1979-10-12 10:25:22,2444158.9342824076,First_october_寒露,Libra,18.49532959999999,197.332,105.10627,133.31459,215.14699,155.00589,209.65096,172.876,227.25354,257.6278,204.17115,-7.36014,18.75646,18.81132,-15.56051,11.25811,-11.38034,5.10267,-17.36227,-21.58074,7.78123,198.4953296,104.0368252,130.2183583,217.7141821,152.4593649,211.2766242,171.1533319,229.3315776,258.2164186,199.1107441,0.0004584,-3.9371046,1.2518529,-1.4607463,0.8172617,0.6821864,1.8601969,0.2895307,1.3688812,16.5954561,100.0,54.01054,,85.37846,,97.61304,,,,,226.804539,81.056512,89.97623,234.51629,129.353552,234.315933,194.680223,240.390942,249.708036,252.475116,-48.784928,-31.113954,-57.061001,-30.42555,-72.951638,-37.207875,-72.008776,-19.943361,7.464991,-52.571151,Moon (301),0.06899158345417944,0.002364157712459797,5.189882324115832,157.9687312029973,178.2114339698926,2444149.940268079,13.43035557626644,120.7928104922659,127.2826992512718,0.002539351600312244,0.00271454548816469,26.80494927745449
1979-09-29 18:37:13,2444146.2758449074,Autumn_Equinox_秋分,Libra,6.022833899999995,185.79676,284.49321,125.74662,197.39361,152.71405,194.97699,171.47233,226.5817,257.36545,203.72849,-2.5059,-17.83853,20.46056,-7.35128,12.08218,-5.23007,5.67559,-17.17718,-21.54939,7.97283,186.0228339,283.5496571,122.9039435,198.5483653,150.0675561,195.5180055,169.6417858,228.6642325,257.9712826,198.6114274,0.0018253,4.9104304,1.0432579,0.031901,0.785438,1.0745634,1.8357403,0.2933719,1.379145,16.6067145,100.0,56.64947,,93.8281,,98.65846,,,,,91.030559,188.169044,33.2431,100.003741,62.151358,97.093955,77.663353,123.292012,153.072585,88.1036,3.740575,-49.093572,39.475701,-5.008041,26.788666,-3.647568,13.613537,-25.218502,-41.078434,-16.786369,Moon (301),0.05788248325915924,0.002394611390854307,5.238677204135453,158.431062403194,205.2246548016549,2444151.751640896,13.41148349806965,286.561452456436,280.0838707485333,0.002541733221496848,0.002688855052139388,26.84266808006853
1979-09-23 23:03:25,2444140.4607060184,Autumn_Equinox_秋分,Libra,0.3180255000000045,180.55897,208.8935,122.11521,188.78209,151.60126,188.34872,170.8077,226.30071,257.27363,203.5326,-0.24127,-7.00798,21.13888,-3.03578,12.4766,-2.28707,5.94856,-17.09869,-21.53694,8.06642,180.3180255,209.0539489,119.4425067,188.9718284,148.9104675,188.2791669,168.9258733,228.3847595,257.8855078,198.3871167,0.0012777,4.5226742,0.9508048,0.6915085,0.7721609,1.2095239,1.8267227,0.2952721,1.3841171,16.6196813,100.0,6.32742,,96.80299,,99.04357,,,,,44.872559,79.521146,317.395239,59.226049,346.541748,57.713966,22.072314,98.022415,112.685141,59.362669,59.64637,40.143382,32.839649,55.564771,53.871418,55.443691,59.269285,27.590134,1.624989,37.132854,Moon (301),0.04879818872907314,0.002451619235579313,5.244886403785461,158.6496637363171,190.5589385786748,2444150.859712359,13.13412787232499,223.4181209774311,219.7405708264814,0.002577391260750058,0.002703163285920804,27.40950929513626
1979-09-12 05:17:51,2444128.7207291666,Second_month_midpoint_白露,Virgo,18.855673499999995,170.02358,65.63693,114.50994,169.83854,149.26265,175.00986,169.44606,225.79681,257.14674,203.15924,4.29555,16.30624,22.31222,6.18663,13.29167,3.66376,6.51044,-16.95602,-21.51615,8.26227,168.8556735,66.2910599,112.2823242,167.9451788,146.4886349,173.6764325,167.4592152,227.8829872,257.7670505,197.952823,-0.0001319,-5.1757701,0.7705701,1.667634,0.7480444,1.3808606,1.8128923,0.2993548,1.3944232,16.6601625,100.0,60.9568,,99.7939,,99.62623,,,,,281.448956,210.521545,280.409347,283.136992,281.491044,283.081735,283.266608,288.296156,88.191849,305.059501,15.036181,-82.604983,-41.532421,14.066283,-7.342687,19.80243,13.57516,73.936515,75.687533,41.139708,Moon (301),0.06932941321836936,0.002366193989215197,5.290068436045631,158.6968756213869,167.7893055346347,2444121.839559401,13.40572265554132,92.24705342573489,100.1336596600618,0.002542461342200333,0.002718728695185471,26.8542031824888
1979-08-26 14:31:22,2444112.1051157406,First_month_midpoint_處暑,Virgo,2.7640977000000078,154.99829,195.1726,103.19599,139.8042,145.79837,155.78494,167.51915,225.25026,257.10405,202.69912,10.38572,-2.73183,23.41934,16.47389,14.46051,11.56019,7.31031,-16.79739,-21.49767,8.54508,152.7640977,194.7374913,101.8029001,136.8100145,142.9272302,153.0592674,165.3844908,227.3373494,257.7269044,197.4012018,0.0009201,3.455987,0.5296649,0.799953,0.720334,1.3752419,1.8033839,0.3058912,1.4092679,16.7476466,100.0,12.95801,,71.38161,,99.9703,,,,,109.182736,205.318287,71.143012,90.266116,95.986605,107.758852,131.864245,229.521128,243.7098,235.458999,-59.978461,-62.345256,-16.9874,-48.316898,-53.25568,-61.197943,-68.198205,-33.423685,-6.01986,-67.005136,Moon (301),0.05691113971486578,0.002419908246047791,5.29727199140117,158.7297587255389,187.0003970375591,2444123.218148903,13.22215795292145,213.0617201905314,209.706444152714,0.002565938744431945,0.002711969242816099,27.22702309878681
1979-08-26 11:47:25,2444111.991261574,First_month_midpoint_處暑,Virgo,2.652758299999988,154.89249,193.39181,103.11601,139.61241,145.77391,155.64945,167.50593,225.24721,257.10432,202.69626,10.42528,-2.3188,23.42408,16.51062,14.46848,11.61034,7.31575,-16.79652,-21.49761,8.54701,152.6527583,192.9338567,101.7293235,136.623603,142.9022191,152.9173311,165.3702894,227.3343618,257.7272122,197.3977351,0.000328,3.1499844,0.5277434,0.7791603,0.7200769,1.3738345,1.8033084,0.3059133,1.4093562,16.7483679,100.0,11.97248,,70.96173,,99.97059,,,,,226.011105,250.176906,80.81428,154.37042,200.697793,230.743258,241.411974,251.770403,257.408802,266.584635,-73.116663,-34.622687,-53.724103,-83.291262,-81.361106,-73.43866,-61.621358,-0.156646,29.773491,-30.85354,Moon (301),0.0565759472348279,0.002421804292264159,5.297122108658246,158.7285783428749,186.690320835079,2444123.200898285,13.21367489787182,211.8795047736478,208.6516079056655,0.002567036832658506,0.002712269373052854,27.24450259162811
1979-08-25 08:44:04,2444110.863935185,First_month_midpoint_處暑,Virgo,1.5634879000000126,153.85781,180.45305,102.32616,137.76761,145.53365,154.31358,167.37659,225.21798,257.10736,202.66854,10.81565,1.9372,23.47162,16.84223,14.54757,12.10348,7.36955,-16.78789,-21.49687,8.56608,151.5634879,179.3538456,101.0032357,134.837963,142.6565351,151.519721,165.2311774,227.3052433,257.7301079,197.363799,-2.53e-05,1.9578039,0.5116492,0.5675423,0.7183942,1.362399,1.8030706,0.3063813,1.4103601,16.7555235,100.0,5.82419,,66.68333,,99.97201,,,,,268.300255,269.889375,278.969663,269.547568,269.440445,269.933335,270.012961,267.657047,270.442355,284.851377,-33.412343,-5.597795,-83.859869,-50.121967,-42.302785,-33.426216,-19.713151,42.327322,72.738922,12.049321,Moon (301),0.05339932569304842,0.00243969527551314,5.295156867671966,158.7171414091282,183.4982726819972,2444123.014405149,13.13465300938114,200.407793126393,198.4003651504401,0.002577322562440968,0.002714949849368796,27.40841343451386
